NAME,TID,TARGET_TYPE,PREF_NAME_target,TAX_ID,ORGANISM,CHEMBL_ID_target,SPECIAS_GROUP_FLAG,SPECIES_GROUP_FLAG,MEC_ID,RECORD_ID,MOLREGNO,MECHANISM_OF_ACTION,SITE_ID,ACTION_TYPE,DIRECT_INTERACTION,MOLECULAR_MECHANISM,DISEASE_EFFICACY,MECHANISM_COMMENT,SELECTIVITY_COMMENT,BINDING_SITE_COMMENT,VARIANT_ID,PREF_NAME_drug,CHEMBL_ID_drug,MAX_PHASE,THERAPEUTIC_FLAG,DOSED_INGREDIENT,STRUCTURE_TYPE,CHEBI_PAR_ID,MOLECULE_TYPE,FIRST_APPROVAL,ORAL,PARENTERAL,TOPICAL,BLACK_BOX_WARNING,NATURAL_PRODUCT,FIRST_IN_CLASS,CHIRALITY,PRODRUG,INORGANIC_FLAG,USAN_YEAR,AVAILABILITY_TYPE,USAN_STEM,POLYMER_FLAG,USAN_SUBSTEM,USAN_STEM_DEFINITION,INDICATION_CLASS,WITHDRAWN_FLAG,CHEMICAL_PROBE,ORPHAN,STANDARD_INCHI,STANDARD_INCHI_KEY,SMILES,QED,Lipinski Rules Followed,MolWt,logP,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Stereo Centers,tPSA,Aqueous Solubility Score,Bioavailability,Caco-2 Permeability,HIA,Hydration Free Energy,PAMPA Permeability,P-glycoprotein Inhibition,BBB,PPBR,Volume of Distribution at Steady State,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Inhibition,CYP2D6 Inhibition,CYP3A4 Inhibition,Half Life,Hepatocyte Clearance,Microsome Clearance,Acute Toxicity,AMES,Carcinogens,Clinical Toxicity,DILI,hERG,Androgen Receptor Binding (Full Length),Androgen Receptor Binding (Ligand Binding Domain),Estrogen Receptor Binding (Full Length),Estrogen Receptor Binding (Ligand Binding Domain),Aryl Hydrocarbon Receptor Binding,Aromatase Binding,PPAR-Gamma Binding,ATAD5 Binding,Heat Shock Factor Binding,Mitochondrial Membrane Potential,TP53 Binding,Skin Reaction,PAINS
CDK5,12947,SINGLE PROTEIN,Cyclin-dependent kinase 5,9606,Homo sapiens,CHEMBL4036,,0.0,4356.0,2472994.0,1926932.0,Cyclin-dependent kinase 5 inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,RGB-286638,CHEMBL3545083,1.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,"InChI=1S/C29H35N7O4/c1-39-16-13-34-9-11-35(12-10-34)19-20-5-7-21(8-6-20)26-25-27(32-31-26)22-3-2-4-23(24(22)28(25)37)30-29(38)33-36-14-17-40-18-15-36/h2-8H,9-19H2,1H3,(H,31,32)(H2,30,33,38)",XLSYZSRXVVCHLS-UHFFFAOYSA-N,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,0.3093922698692974,3.0,545.6440000000002,2.4208000000000007,8,3,0,115.06,-3.977226652977783,0.7356414556503296,-4.966899876611842,0.9662410974502563,-12.74461543007933,0.5387359380722045,0.5525554865598679,0.7141098439693451,78.87388528875381,4.44269852049379,0.17158030159771442,0.36861380338668825,0.46234909296035764,0.10196100845932961,0.7257068872451782,83.62565385689359,-10.016842353523902,24.42964166894216,2.3116514572060756,0.5917740345001221,0.41398111581802366,0.893314003944397,0.9407618761062622,0.958165442943573,0.018195353634655475,0.019325701147317888,0.03421095609664917,0.019293115846812724,0.544627207517624,0.06346161924302578,0.011746207205578684,0.0925035946071148,0.024775895988568664,0.48783276081085203,0.4734838008880615,0.3812730014324188,False
CDK5,12947,SINGLE PROTEIN,Cyclin-dependent kinase 5,9606,Homo sapiens,CHEMBL4036,,0.0,4703.0,1706014.0,14221.0,Cyclin-dependent kinase 5 inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,SELICICLIB,CHEMBL14762,2.0,0.0,0.0,MOL,45307.0,Small molecule,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,-ciclib,0.0,-ciclib,cyclin dependent kinase inhibitors (formerly-cidib),,0.0,0.0,0.0,"InChI=1S/C19H26N6O/c1-4-15(11-26)22-19-23-17(20-10-14-8-6-5-7-9-14)16-18(24-19)25(12-21-16)13(2)3/h5-9,12-13,15,26H,4,10-11H2,1-3H3,(H2,20,22,23,24)/t15-/m1/s1",BTIHMVBBUGXLCJ-OAHLLOKOSA-N,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,0.5756719627819336,4.0,354.4580000000001,3.2021000000000015,7,3,1,87.89,-4.091832189248061,0.7419442653656005,-5.321713429622073,0.9997287869453431,-10.778178400888411,0.9209054589271546,0.6144997358322144,0.7493266344070435,92.91378192033497,22.132027058550307,0.768160080909729,0.5837295174598693,0.5627023696899414,0.6569525063037872,0.7393021941184997,66.00495270112079,49.000024296317875,75.79997922960145,1.988839151503753,0.28813415467739106,0.18750777393579482,0.20704183727502823,0.7652227997779846,0.8983279466629028,0.024534379318356513,0.024149572104215623,0.08716072142124176,0.015648019127547742,0.7972334027290344,0.48850340843200685,0.01452145241200924,0.10515408590435982,0.10760750472545624,0.6965287208557129,0.1908707559108734,0.37188711762428284,False
CDK5,12947,SINGLE PROTEIN,Cyclin-dependent kinase 5,9606,Homo sapiens,CHEMBL4036,,0.0,5305.0,1699827.0,1376110.0,Cyclin-dependent kinase 5 inhibitor,,INHIBITOR,1.0,1.0,1.0,,,,,DINACICLIB,CHEMBL2103840,3.0,0.0,0.0,MOL,,Small molecule,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2009.0,,-ciclib,0.0,-ciclib,cyclin dependent kinase inhibitors (formerly-cidib),,0.0,0.0,0.0,"InChI=1S/C21H28N6O2/c1-2-17-14-23-27-19(22-13-16-6-5-9-25(29)15-16)12-20(24-21(17)27)26-10-4-3-7-18(26)8-11-28/h5-6,9,12,14-15,18,22,28H,2-4,7-8,10-11,13H2,1H3/t18-/m0/s1",PIMQWRZWLQKKBJ-SFHVURJKSA-N,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,0.47016975266866856,4.0,396.4950000000003,2.2785000000000006,7,2,1,92.63,-2.3414777942276914,0.5719939887523651,-5.664015292290552,0.9832141995429993,-10.93455771291009,0.7277009725570679,0.3525309920310974,0.5584617912769317,86.64817510754557,14.916512181856598,0.016729332553222776,0.03570824721828103,0.030253210803493857,0.193418700248003,0.050413443520665166,29.403601799983175,64.47955585300022,75.74036207430125,2.6266804889740247,0.12992473393678666,0.11195156574249268,0.1896250620484352,0.5212397336959839,0.7219894051551818,0.07271746918559074,0.05185171365737915,0.17383716702461244,0.009968416765332222,0.08057809062302113,0.07130613923072815,0.0028457220352720468,0.008273870218545198,0.015800084080547096,0.1039687905460596,0.053135350719094275,0.18726023733615876,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,760.0,1344798.0,27229.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,PREDNISONE,CHEMBL635,4.0,1.0,1.0,MOL,8382.0,Small molecule,1955.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,pred-,0.0,pred-,prednisone and prednisolone derivatives,Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C21H26O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h5,7,9,14-15,18,22,26H,3-4,6,8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",XOFYZVNMUHMLCC-ZPOLXVRWSA-N,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.7848332802556961,4.0,358.43400000000014,1.7658,5,2,6,91.67,-3.236908176900502,0.7905087471008301,-4.821661442799483,0.999811851978302,-10.57868323877311,0.9193441152572632,0.08150202743709087,0.7981615185737609,64.38567826246069,-1.5478563138182706,0.0012321757356403395,0.030198422633111476,0.01159324956825003,0.0021820706548169254,0.03731858804821968,3.811743869839271,78.13602842668028,7.279237348108779,3.759143145686127,0.09434065446257592,0.011775628378381952,0.09293252304196357,0.15052126049995423,0.05809885859489441,0.9710988759994507,0.919708001613617,0.49529117345809937,0.04954334199428558,0.004748758400091901,0.17928577959537506,0.001992790086660534,0.006578394444659352,0.0032206238247454166,0.022823205776512624,0.010333037399686874,0.1778041258454323,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,761.0,1344066.0,674796.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,HALCINONIDE,CHEMBL1200845,4.0,1.0,1.0,MOL,,Small molecule,1974.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1973.0,1.0,-onide,0.0,-onide,topical steroids (acetal derivatives),Anti-Inflammatory (topical),0.0,0.0,0.0,"InChI=1S/C24H32ClFO5/c1-20(2)30-19-10-16-15-6-5-13-9-14(27)7-8-21(13,3)23(15,26)17(28)11-22(16,4)24(19,31-20)18(29)12-25/h9,15-17,19,28H,5-8,10-12H2,1-4H3/t15-,16-,17-,19+,21-,22-,23-,24+/m0/s1",MUQNGPZZQDCDFT-JNQJZLCISA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,0.6406683863701529,4.0,454.96600000000024,3.889300000000003,5,1,8,72.83,-4.9800622225967235,0.904745590686798,-5.0358032623187325,0.9999857187271118,-7.392073506648582,0.9707090139389039,0.20274305641651152,0.9891263008117676,85.82573066925636,4.408271916898111,0.0014201105812389869,0.06575781740248203,0.038931760797277094,0.0029432126320898533,0.5227982044219971,18.192187294259156,73.11668941360203,29.74738110874274,3.6660237339805386,0.3087036103010178,0.02382436825428158,0.028418360836803915,0.1670621156692505,0.20985806435346605,0.9779857635498047,0.4709464550018311,0.37571459710597993,0.03268332425504923,0.030791119486093522,0.5446736931800842,0.005343963415361941,0.02710540909320116,0.005541336769238114,0.2930655971169472,0.03406348004937172,0.11014018468558788,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,762.0,1344648.0,675124.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,MEDRYSONE,CHEMBL1201173,4.0,1.0,1.0,MOL,34829.0,Small molecule,1969.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1965.0,0.0,,0.0,,,Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C22H32O3/c1-12-9-15-17-6-5-16(13(2)23)22(17,4)11-19(25)20(15)21(3)8-7-14(24)10-18(12)21/h10,12,15-17,19-20,25H,5-9,11H2,1-4H3/t12-,15-,16+,17-,19-,20+,21-,22+/m0/s1",GZENKSODFLBBHQ-ILSZZQPISA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,0.7837023582235211,4.0,344.49500000000006,3.9403000000000032,3,1,8,54.370000000000005,-4.219929275497051,0.8255613207817077,-4.544633581115365,0.9998915433883667,-6.808767351524014,0.9880903005599976,0.4825977563858032,0.940451979637146,85.77345521693168,-3.0143523891438404,0.0049662314006127415,0.11064791530370713,0.03689586892724037,0.010907962429337203,0.04031002596020698,-9.921564116414718,91.06351359857159,7.786237141879594,2.5198325223040547,0.02929053260013461,0.01735791066312231,0.05209911670535803,0.095918720215559,0.21592288613319396,0.862542736530304,0.48112912774086,0.40840354561805725,0.04829661324620247,0.007572350732516497,0.055628753080964086,0.0019115806848276407,0.0017253408790566028,0.00921081572305411,0.04119925596751273,0.005369789432734251,0.17586616836488247,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,763.0,1344517.0,675700.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,DIFLUPREDNATE,CHEMBL1201749,4.0,1.0,1.0,MOL,31485.0,Small molecule,2008.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1970.0,1.0,-pred-,0.0,-pred-,prednisone and prednisolone derivatives,Anti-Inflammatory,0.0,0.0,0.0,"InChI=1S/C27H34F2O7/c1-5-6-23(34)36-26(22(33)14-35-15(2)30)10-8-17-18-12-20(28)19-11-16(31)7-9-24(19,3)27(18,29)21(32)13-25(17,26)4/h7,9,11,17-18,20-21,32H,5-6,8,10,12-14H2,1-4H3/t17-,18-,20-,21-,24-,25-,26-,27-/m0/s1",WYQPLTPSGFELIB-JTQPXKBDSA-N,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.5473104243510836,3.0,508.5580000000002,3.5195000000000025,7,1,8,106.97000000000001,-5.158786768404188,0.7733508944511414,-4.714554777415762,0.9999332308769227,-6.255950254299707,0.9631240129470825,0.3812825262546539,0.994215989112854,90.18863318173905,3.297716192489401,0.0016376627510908293,0.01660589352250099,0.028768252674490215,0.027965857274830343,0.3973870098590851,-24.72983158946102,116.54311846571845,87.55928994001843,2.914484628792235,0.17468896508216858,0.016992512438446284,0.04755976162850857,0.17543551400303842,0.26427034437656405,0.9884992599487304,0.8989797353744506,0.19461439847946166,0.012384318932890891,0.010134708450641483,0.33560213148593904,0.0011156511201988906,0.011433993000537157,0.002328974544070661,0.3329249739646912,0.020266137085855007,0.05588203755905852,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,764.0,1343565.0,27152.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,BETAMETHASONE,CHEMBL632,4.0,1.0,1.0,MOL,3077.0,Small molecule,1961.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1962.0,0.0,,0.0,,,Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C22H29FO5/c1-12-8-16-15-5-4-13-9-14(25)6-7-19(13,2)21(15,23)17(26)10-20(16,3)22(12,28)18(27)11-24/h6-7,9,12,15-17,24,26,28H,4-5,8,10-11H2,1-3H3/t12-,15-,16-,17-,19-,20-,21-,22-/m0/s1",UREBDLICKHMUKA-DVTGEIKXSA-N,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.667213496992105,4.0,392.4670000000002,1.8957000000000002,5,3,8,94.83,-4.207072788753516,0.9101053595542907,-5.134882436402617,0.9999621868133545,-8.92159545936459,0.9281339049339294,0.09847009479999543,0.9824888706207275,74.3885278631621,0.5189544958271881,0.0010201202740063309,0.024640429439023136,0.010539380891714245,0.004160045203752816,0.15596201717853547,-11.351695504338116,66.3719852770618,13.53502759849457,3.2309923561906784,0.1631464973092079,0.01978734596632421,0.05861943811178207,0.14009025394916536,0.1309180110692978,0.9871644496917724,0.8205852270126343,0.250665956735611,0.01234074728563428,0.014318971161264927,0.31421972513198854,0.0007767009505187161,0.005509626143611968,0.0011999563779681922,0.05314077362418175,0.004447590559720993,0.06907524550333619,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,765.0,1343850.0,374052.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,HYDROCORTISONE,CHEMBL389621,4.0,1.0,1.0,MOL,17650.0,Small molecule,1952.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,-cort-,0.0,-cort-,cortisone derivatives,Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.6960164410604959,4.0,362.4660000000002,1.7815999999999996,5,3,7,94.83,-3.214002040339987,0.7755302548408508,-4.8875845449403315,0.9996827840805054,-9.814226587603448,0.9226837277412414,0.08360916785895825,0.5305968642234802,68.4571627263755,-0.09845219679916895,0.0015535940503468737,0.029733201395720242,0.011407319211866707,0.002370627666823566,0.022466443106532098,-9.541854765909994,72.76118725292878,-8.7981459038346,3.218168106558553,0.037334378249943255,0.007536340953447507,0.05729813389480114,0.07966042906045914,0.06703575737774373,0.975431501865387,0.9266667246818543,0.7204445838928223,0.10691688731312751,0.003691441304545151,0.11121735870838165,0.0014416980557143688,0.003750067693181336,0.002406424278160557,0.011236665351316334,0.007484319317154586,0.13413719981908798,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,766.0,1343594.0,419622.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,TRIAMCINOLONE ACETONIDE,CHEMBL1504,4.0,1.0,1.0,MOL,71418.0,Small molecule,1960.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,2.0,-olone; -onide,0.0,-olone; -onide,steroids (not prednisolone derivatives); topical steroids (acetal derivatives),Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C24H31FO6/c1-20(2)30-19-10-16-15-6-5-13-9-14(27)7-8-21(13,3)23(15,25)17(28)11-22(16,4)24(19,31-20)18(29)12-26/h7-9,15-17,19,26,28H,5-6,10-12H2,1-4H3/t15-,16-,17-,19+,21-,22-,23-,24+/m0/s1",YNDXUCZADRHECN-JNQJZLCISA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.6935078414535659,4.0,434.50400000000025,2.4188000000000005,6,2,8,93.06,-4.107907268556763,0.8830278754234314,-5.279025169926626,0.9999756574630737,-8.997850126032304,0.9528711557388305,0.16311966478824616,0.9895267128944397,78.52835221557089,0.60234394143339,0.00046235463305492884,0.02684011831879616,0.01240377922076732,0.0030152085702866314,0.33527705669403074,-8.024582382641986,65.8015891418783,30.428784302988287,3.8675417590182457,0.35830508470535277,0.012115062889643013,0.061618803068995476,0.16869830042123796,0.15650203675031663,0.9745745539665223,0.3852678030729294,0.24969868510961532,0.016910576820373537,0.01687778059858829,0.4860048294067383,0.0019133555935695768,0.01189546613022685,0.0027034377213567494,0.11884284541010856,0.010422310046851634,0.10322282565757632,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,767.0,1344409.0,439720.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,HYDROCORTISONE CYPIONATE,CHEMBL1549,4.0,1.0,1.0,MOL,5783.0,Small molecule,1955.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,-cort-,0.0,-cort-,cortisone derivatives,,0.0,0.0,0.0,"InChI=1S/C29H42O6/c1-27-13-11-20(30)15-19(27)8-9-21-22-12-14-29(34,28(22,2)16-23(31)26(21)27)24(32)17-35-25(33)10-7-18-5-3-4-6-18/h15,18,21-23,26,31,34H,3-14,16-17H2,1-2H3/t21-,22-,23-,26+,27-,28-,29-/m0/s1",DLVOSEUFIRPIRM-KAQKJVHQSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,0.5429922145181357,4.0,486.6490000000005,4.302900000000004,6,2,7,100.9,-5.738054181055494,0.6293500483036041,-4.8798736785174555,0.9997451424598693,-5.903925930981069,0.9555775403976441,0.8467541694641113,0.8109087347984314,100.03063489664764,-1.0352466845876318,0.006797241134336218,0.05187719371169806,0.06424545999616385,0.026721923798322677,0.25800020396709444,-12.937420069365075,125.98349626227287,92.31686283235202,3.0648764563759956,0.03389668222516775,0.018625294044613838,0.04998757038265467,0.11762893348932266,0.3450911521911621,0.9581293821334839,0.9373857378959656,0.5903316915035248,0.11677596867084503,0.00438237875350751,0.1536085069179535,0.008426346909254789,0.014182764664292335,0.013163822330534458,0.19072581827640533,0.054546747356653214,0.11269096378237009,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,768.0,1344368.0,641189.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,CLOBETASOL PROPIONATE,CHEMBL1159650,4.0,1.0,1.0,MOL,31414.0,Small molecule,1985.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1983.0,1.0,,0.0,,,Anti-Inflammatory,0.0,0.0,0.0,"InChI=1S/C25H32ClFO5/c1-5-21(31)32-25(20(30)13-26)14(2)10-18-17-7-6-15-11-16(28)8-9-22(15,3)24(17,27)19(29)12-23(18,25)4/h8-9,11,14,17-19,29H,5-7,10,12-13H2,1-4H3/t14-,17-,18-,19-,22-,23-,24-,25-/m0/s1",CBGUOGMQLZIXBE-XGQKBEPLSA-N,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.49795893985199036,4.0,466.97700000000026,4.103100000000003,5,1,8,80.67,-5.351539831011658,0.775406789779663,-4.6112361579979595,0.999981689453125,-5.964767740876279,0.9600221633911132,0.4114375948905945,0.9904909729957581,94.6083888882126,1.1666701276074238,0.004561153577378718,0.09210388027131558,0.08375343345105649,0.019489099271595478,0.7449230909347534,-27.214592144791794,99.15242262677502,71.53630002379934,2.694443825468208,0.09953436255455017,0.03676443644799292,0.021649547293782233,0.13752287700772287,0.2136036142706871,0.9865758180618286,0.8836985945701599,0.3028546690940857,0.02267068363726139,0.027735883463174106,0.3588636636734009,0.0035557466093450786,0.021588550694286824,0.00860427157022059,0.5803659558296204,0.04055165573954582,0.09897231413051485,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,769.0,1344612.0,674446.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,HYDROCORTISONE SODIUM SUCCINATE,CHEMBL1200495,4.0,1.0,1.0,MOL,5782.0,Small molecule,1955.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,-cort-,0.0,-cort-,cortisone derivatives,Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C25H34O8.Na/c1-23-9-7-15(26)11-14(23)3-4-16-17-8-10-25(32,24(17,2)12-18(27)22(16)23)19(28)13-33-21(31)6-5-20(29)30;/h11,16-18,22,27,32H,3-10,12-13H2,1-2H3,(H,29,30);/q;+1/p-1/t16-,17-,18-,22+,23-,24-,25-;/m0./s1",HHZQLQREDATOBM-CODXZCKSSA-M,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],0.32172279553438154,4.0,484.5210000000004,-2.1333999999999937,8,2,7,141.03,-2.0559985913633287,0.6011872351169586,-5.76478883867073,0.9783711552619934,-10.257021760792142,0.4854878544807434,0.055793676525354385,0.6149118185043335,62.33626902480428,1.3768440262224804,0.0003902406723682361,0.003731235282612033,0.0026821898238267748,0.005325972312130034,0.008214183803647756,-16.756390457931364,41.93051798393763,14.08766398991195,3.110316310669135,0.009440167713910342,0.007165966762113385,0.024396128533408046,0.27426069155335425,0.019590919092297553,0.9278459787368775,0.8582504868507386,0.2727500110864639,0.011977221677079796,0.0012867777637438848,0.03962619472295046,0.00827786133158952,0.002722254884429276,0.0019789160520303994,0.008440642536152154,0.010367319500073791,0.05844376711174846,False
NR3C1_GR,25,SINGLE PROTEIN,Glucocorticoid receptor,9606,Homo sapiens,CHEMBL2034,,0.0,770.0,1343503.0,674551.0,Glucocorticoid receptor agonist,,AGONIST,1.0,1.0,1.0,,,,,FLUOROMETHOLONE,CHEMBL1200600,4.0,1.0,1.0,MOL,31625.0,Small molecule,1972.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,-olone,0.0,-olone,steroids (not prednisolone derivatives),Glucocorticoid,0.0,0.0,0.0,"InChI=1S/C22H29FO4/c1-12-9-17-15-6-8-21(27,13(2)24)20(15,4)11-18(26)22(17,23)19(3)7-5-14(25)10-16(12)19/h5,7,10,12,15,17-18,26-27H,6,8-9,11H2,1-4H3/t12-,15-,17-,18-,19-,20-,21-,22-/m0/s1",FAOZLTXFLGPHNG-KNAQIMQKSA-N,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.7379088954419751,4.0,376.46800000000013,2.923300000000001,4,2,8,74.6,-4.447117121687275,0.9060429215431214,-4.850020853102477,0.9999902248382568,-8.32880478371971,0.9664627909660339,0.12556443363428116,0.9885656476020813,77.93165990889545,-0.8065130364076258,0.0020666464377427475,0.03853787649422884,0.017851685534697025,0.003333897260017693,0.2314565435051918,-18.361973282559042,69.97786937493797,15.056042450545391,3.1312806371646844,0.12897827178239823,0.01892315954901278,0.03982612639665604,0.1324247967451811,0.14970359653234483,0.9920196890830993,0.8925285696983337,0.36260769665241244,0.027844248898327352,0.02572534701321274,0.41455765068531036,0.0009909329266520217,0.005331999436020851,0.0023607370792888107,0.1020273145288229,0.006127983471378684,0.11180594582110644,False
