NAME,TID,TARGET_TYPE,PREF_NAME_target,TAX_ID,ORGANISM,CHEMBL_ID_target,SPECIAS_GROUP_FLAG,SPECIES_GROUP_FLAG,MEC_ID,RECORD_ID,MOLREGNO,MECHANISM_OF_ACTION,SITE_ID,ACTION_TYPE,DIRECT_INTERACTION,MOLECULAR_MECHANISM,DISEASE_EFFICACY,MECHANISM_COMMENT,SELECTIVITY_COMMENT,BINDING_SITE_COMMENT,VARIANT_ID,PREF_NAME_drug,CHEMBL_ID_drug,MAX_PHASE,THERAPEUTIC_FLAG,DOSED_INGREDIENT,STRUCTURE_TYPE,CHEBI_PAR_ID,MOLECULE_TYPE,FIRST_APPROVAL,ORAL,PARENTERAL,TOPICAL,BLACK_BOX_WARNING,NATURAL_PRODUCT,FIRST_IN_CLASS,CHIRALITY,PRODRUG,INORGANIC_FLAG,USAN_YEAR,AVAILABILITY_TYPE,USAN_STEM,POLYMER_FLAG,USAN_SUBSTEM,USAN_STEM_DEFINITION,INDICATION_CLASS,WITHDRAWN_FLAG,CHEMICAL_PROBE,ORPHAN,STANDARD_INCHI,STANDARD_INCHI_KEY,SMILES,QED,Lipinski Rules Followed,MolWt,logP,Hydrogen Bond Acceptors,Hydrogen Bond Donors,Stereo Centers,tPSA,Aqueous Solubility Score,Bioavailability,Caco-2 Permeability,HIA,Hydration Free Energy,PAMPA Permeability,P-glycoprotein Inhibition,BBB,PPBR,Volume of Distribution at Steady State,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Inhibition,CYP2D6 Inhibition,CYP3A4 Inhibition,Half Life,Hepatocyte Clearance,Microsome Clearance,Acute Toxicity,AMES,Carcinogens,Clinical Toxicity,DILI,hERG,Androgen Receptor Binding (Full Length),Androgen Receptor Binding (Ligand Binding Domain),Estrogen Receptor Binding (Full Length),Estrogen Receptor Binding (Ligand Binding Domain),Aryl Hydrocarbon Receptor Binding,Aromatase Binding,PPAR-Gamma Binding,ATAD5 Binding,Heat Shock Factor Binding,Mitochondrial Membrane Potential,TP53 Binding,Skin Reaction,PAINS,Vina Score,SAScore
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,313,1343931,674696,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,OXPRENOLOL HYDROCHLORIDE,CHEMBL1200745,4,1,1,MOL,,Small molecule,1983,1,0,0,0,0,0,0,0,0,1968,0,#NAME?,0,#NAME?,beta-blockers (propranolol type),Vasodilator (coronary),0,0,0,"InChI=1S/C15H23NO3.ClH/c1-4-9-18-14-7-5-6-8-15(14)19-11-13(17)10-16-12(2)3;/h4-8,12-13,16-17H,1,9-11H2,2-3H3;1H",COAJXCLTPGGDAJ-UHFFFAOYSA-N,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,0.687851008,4,301.814,2.4109,4,2,1,50.72,-1.075339001,0.93293376,-4.974375297,0.999282312,-8.919643741,0.86526835,0.176225838,0.667893434,57.33111473,7.192012527,0.624526149,0.239661333,0.008163717,0.889564621,0.025786402,25.42841895,10.85662159,1.940353504,2.553164802,0.187593435,0.44652884,0.288793245,0.034745396,0.706910825,0.008643257,0.00322984,0.074228785,0.003516756,0.014588529,0.006076167,0.00401142,0.000678073,0.008309644,0.004429371,0.000856402,0.571869624,FALSE,-6.186,2.647749636
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,314,1343110,896873,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,BISOPROLOL FUMARATE,CHEMBL1472989,4,1,1,MOL,3128,Small molecule,1992,1,0,0,0,0,0,0,0,0,1987,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),,0,0,0,"InChI=1S/2C18H31NO4.C4H4O4/c2*1-14(2)19-11-17(20)13-23-18-7-5-16(6-8-18)12-21-9-10-22-15(3)4;5-3(6)1-2-4(7)8/h2*5-8,14-15,17,19-20H,9-13H2,1-4H3;1-2H,(H,5,6)(H,7,8)/b;;2-1+",VMDFASMUILANOL-WXXKFALUSA-N,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O,0.058119191,1,766.97,4.4436,12,6,2,194.5,-2.188980324,0.51494984,-6.373763716,0.266378677,-12.03870354,0.261111414,0.402623501,0.082904214,78.50717519,-0.003405385,0.034658665,0.152441145,0.063859427,0.213370383,0.127446958,3.712499403,-17.65111791,13.00578616,2.10450455,0.038627241,0.090463721,0.070772072,0.262924781,0.728039604,0.020374146,0.007958422,0.099838407,0.035931315,0.025507822,0.032540377,0.048722373,0.003701446,0.071066725,0.055181261,0.012891897,0.301165795,FALSE,-6.115,3.829554616
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,315,1344396,675128,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,LEVOBUNOLOL HYDROCHLORIDE,CHEMBL1201177,4,1,1,MOL,6439,Small molecule,1985,0,0,1,0,0,0,1,0,0,1979,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),Anti-Adrenergic (beta-receptor),0,0,0,"InChI=1S/C17H25NO3.ClH/c1-17(2,3)18-10-12(19)11-21-16-9-5-6-13-14(16)7-4-8-15(13)20;/h5-6,9,12,18-19H,4,7-8,10-11H2,1-3H3;1H/t12-;/m0./s1",DNTDOBSIBZKFCP-YDALLXLXSA-N,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,0.872768335,4,327.852,2.7552,4,2,1,58.56,-2.302447959,0.963061631,-4.893278562,0.999555552,-10.23962877,0.873684084,0.338201854,0.820243835,71.26654215,12.87898812,0.335671902,0.14659351,0.009790767,0.855196857,0.026695296,47.64133416,23.63919619,9.342905414,2.621728673,0.443283108,0.271241716,0.387525272,0.066900855,0.507209,0.010315764,0.007291336,0.100727621,0.005797156,0.12519006,0.006882211,0.002258562,0.003413138,0.009800752,0.037985905,0.004141586,0.358619288,FALSE,-7.193,2.854834772
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,316,1344562,8543,Beta-1 adrenergic receptor partial agonist,,PARTIAL AGONIST,1,1,1,,,,,PINDOLOL,CHEMBL500,4,1,1,MOL,8214,Small molecule,1982,1,0,0,0,1,0,0,0,0,1970,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),Vasodilator,0,0,0,"InChI=1S/C14H20N2O2/c1-10(2)16-8-11(17)9-18-14-5-3-4-13-12(14)6-7-15-13/h3-7,10-11,15-17H,8-9H2,1-2H3",JZQKKSLKJUAGIC-UHFFFAOYSA-N,CC(C)NCC(O)COc1cccc2[nH]ccc12,0.731591646,4,248.326,1.9056,3,3,1,57.28,-2.761358636,0.879167902,-4.986898713,0.999869061,-14.88261584,0.787703145,0.063432898,0.747761893,58.06760785,21.41957383,0.65036509,0.080360635,0.008511978,0.48706342,0.033712459,24.49404246,-2.038778802,-21.38468659,2.630742944,0.073992971,0.136216475,0.209113015,0.111315209,0.49280861,0.016547475,0.00433801,0.059098113,0.004945823,0.326087728,0.003849748,0.000404325,0.00072768,0.006001882,0.004773951,0.001383132,0.346258581,FALSE,-6.563,2.651319402
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,317,1344982,674898,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,METIPRANOLOL HYDROCHLORIDE,CHEMBL1200947,4,1,1,MOL,34845,Small molecule,1989,0,0,1,0,0,0,0,0,0,,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),,1,0,0,"InChI=1S/C17H27NO4.ClH/c1-10(2)18-8-15(20)9-21-16-7-11(3)17(22-14(6)19)13(5)12(16)4;/h7,10,15,18,20H,8-9H2,1-6H3;1H",BLWNYSZZZWQCKO-UHFFFAOYSA-N,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C.Cl,0.587165816,4,345.867,2.69666,5,2,1,67.79,-1.679679113,0.920291984,-4.870349099,0.9978073,-9.397957829,0.900202048,0.36275585,0.511464131,63.2873449,3.954340266,0.746216303,0.198301579,0.021227928,0.857947922,0.119081924,13.7502403,26.4806621,16.59469089,2.931060076,0.144195358,0.379475927,0.188356294,0.099335771,0.709674919,0.033942867,0.010181768,0.105012065,0.014856441,0.053317403,0.004623038,0.003659847,0.001644927,0.009354524,0.014881059,0.003774715,0.437978178,FALSE,-6.245,2.939469441
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,318,1343201,674369,Beta-1 adrenergic receptor agonist,,AGONIST,1,1,1,,,,,DOBUTAMINE HYDROCHLORIDE,CHEMBL1200418,4,1,1,MOL,4671,Small molecule,1978,0,1,0,0,0,0,0,0,0,1974,1,,0,,,Cardiotonic,0,0,0,"InChI=1S/C18H23NO3.ClH/c1-13(2-3-14-4-7-16(20)8-5-14)19-11-10-15-6-9-17(21)18(22)12-15;/h4-9,12-13,19-22H,2-3,10-11H2,1H3;1H",BQKADKWNRWCIJL-UHFFFAOYSA-N,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,0.584406145,4,337.847,3.3786,4,4,1,72.72,-1.239200145,0.658394969,-5.848804945,0.96591934,-8.429364331,0.31352648,0.269053827,0.283935431,68.01621263,-0.616135093,0.553572381,0.311514768,0.117477979,0.889212286,0.110563049,25.52779159,40.9833902,-8.772217602,2.463136757,0.486500424,0.460312462,0.14368234,0.073245678,0.836229897,0.010619003,0.01357433,0.210844983,0.118620799,0.051256534,0.054660609,0.025170827,0.011786578,0.107158983,0.22230552,0.065778158,0.831094408,FALSE,-7.067,2.606225261
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,319,1344209,444077,Beta-1 adrenergic receptor agonist,,AGONIST,1,1,1,,,,,DOPAMINE HYDROCHLORIDE,CHEMBL1557,4,1,1,MOL,,Small molecule,1974,0,1,0,0,0,0,2,0,0,1969,1,#NAME?,0,#NAME?,dopaminergics (butopamine type),Adrenergic,0,0,0,"InChI=1S/C8H11NO2.ClH/c9-4-3-6-1-2-7(10)8(11)5-6;/h1-2,5,10-11H,3-4,9H2;1H",CTENFNNZBMHDDG-UHFFFAOYSA-N,Cl.NCCc1ccc(O)c(O)c1,0.608998648,4,189.642,1.0208,3,3,0,66.48,-0.014313931,0.652040017,-5.618006419,0.991106606,-9.118744938,0.133235034,0.024678137,0.31105946,28.89179935,-0.350732673,0.172202967,0.043844554,0.033655021,0.188589124,0.065019379,11.78218534,48.62450042,-42.4483533,2.490610963,0.850082803,0.609422359,0.053364023,0.041851499,0.205547278,0.020500102,0.017177377,0.071588076,0.113416459,0.21285876,0.020671352,0.009993029,0.030272718,0.068004101,0.059942179,0.077607631,0.856889641,FALSE,-1.02,2.121732628
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,320,1343142,461225,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,NADOLOL,CHEMBL521606,4,1,1,MOL,,Small molecule,1979,1,0,0,1,1,0,0,0,0,1976,1,-adol-; -olol,0,-adol-; -olol,analgesics (mixed opiate receptor agonists/antagonists); beta-blockers (propranolol type),,0,0,0,"InChI=1S/C17H27NO4/c1-17(2,3)18-9-12(19)10-22-16-6-4-5-11-7-14(20)15(21)8-13(11)16/h4-6,12,14-15,18-21H,7-10H2,1-3H3",VWPOSFSPZNDTMJ-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,0.641468123,4,309.406,0.6348,5,4,3,81.95,-1.022880507,0.884748447,-5.17563088,0.996440411,-12.22486842,0.700330687,0.036760441,0.665475368,37.40371407,-4.046242181,0.013084334,0.05796907,0.002998545,0.169765699,0.003908884,-3.408782956,1.564537808,-2.26076582,2.489521728,0.088466033,0.133350758,0.075535807,0.013073286,0.38015874,0.008836594,0.001166775,0.05272889,0.003988603,0.029819559,0.001486663,0.000368492,0.000125831,0.002127605,0.003620191,0.000447813,0.3124841,FALSE,-6.447,3.470965653
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,321,1343430,505776,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,PROPRANOLOL HYDROCHLORIDE,CHEMBL1671,4,1,1,MOL,8500,Small molecule,1967,1,1,0,1,0,0,0,0,0,1965,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),Cardiac Depressant (anti-arrhythmic); Anti-Adrenergic (beta-receptor),0,0,0,"InChI=1S/C16H21NO2.ClH/c1-12(2)17-10-14(18)11-19-16-9-5-7-13-6-3-4-8-15(13)16;/h3-9,12,14,17-18H,10-11H2,1-2H3;1H",ZMRUPTIKESYGQW-UHFFFAOYSA-N,CC(C)NCC(O)COc1cccc2ccccc12.Cl,0.860682661,4,295.81,2.9993,3,2,1,41.49,-2.23985377,0.933527994,-4.884027852,0.999520946,-10.78472613,0.880001199,0.340483212,0.788152552,81.94771416,12.99183081,0.955619586,0.356835809,0.035121924,0.95781039,0.052748287,56.47808499,15.17837366,9.641268111,2.548079809,0.410035959,0.471124095,0.520621991,0.168423049,0.893988371,0.016599676,0.009357293,0.115841077,0.013220446,0.241955444,0.024454748,0.010692267,0.004512993,0.018494696,0.049935551,0.009881235,0.511067897,FALSE,-7.011,2.413921803
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,322,1344220,1538559,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,PENBUTOLOL SULFATE,CHEMBL2361370,4,1,1,MOL,,Small molecule,1987,1,0,0,0,0,0,1,0,0,1977,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),,0,0,0,"InChI=1S/2C18H29NO2.H2O4S/c2*1-18(2,3)19-12-15(20)13-21-17-11-7-6-10-16(17)14-8-4-5-9-14;1-5(2,3)4/h2*6-7,10-11,14-15,19-20H,4-5,8-9,12-13H2,1-3H3;(H2,1,2,3,4)/t2*15-;/m00./s1",FEDSNBHHWZEYTP-ZFQYHYQMSA-N,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,0.140819971,1,680.949,6.2912,8,6,2,157.58,-2.333474199,0.713477814,-5.545541147,0.819965768,-8.716503394,0.655424035,0.7831792,0.438897705,88.28683174,-8.06222194,0.024829468,0.09171069,0.008029566,0.532444409,0.130285269,81.20323816,-9.810735972,54.88989936,3.278659481,0.152972916,0.361912209,0.304805994,0.117767267,0.830203998,0.002624065,0.002105438,0.070769675,0.012747952,0.011847853,0.010846432,0.0028343,0.000585531,0.056709156,0.317967707,0.009623615,0.5015542,FALSE,-7.117,3.619956066
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,323,1344317,546564,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,SOTALOL HYDROCHLORIDE,CHEMBL1700,4,1,1,MOL,9207,Small molecule,1992,1,1,0,1,0,0,0,0,0,1967,1,#NAME?,0,#NAME?,combined alpha and beta blockers,Anti-Adrenergic (beta-receptor),0,0,0,"InChI=1S/C12H20N2O3S.ClH/c1-9(2)13-8-12(15)10-4-6-11(7-5-10)14-18(3,16)17;/h4-7,9,12-15H,8H2,1-3H3;1H",VIDRYROWYFWGSY-UHFFFAOYSA-N,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,0.744194877,4,308.831,1.5113,4,3,1,78.43,-1.203324871,0.896615505,-5.847524789,0.988580728,-12.06182176,0.4481929,0.029164106,0.401709437,37.07124146,7.073011214,0.044375439,0.050390949,0.008037558,0.400166142,0.007620691,-3.793866829,-17.27245934,-37.21549037,2.198036165,0.085586908,0.589844328,0.164465295,0.309335479,0.348095021,0.073110016,0.033805394,0.059997362,0.001468632,0.012138845,0.001372351,0.000374978,0.000537003,0.001819502,0.011347313,0.002323184,0.244594951,FALSE,-6.159,2.573926583
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,324,1344496,2197437,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,METOPROLOL FUMARATE,CHEMBL3989566,4,1,1,MOL,,Small molecule,1989,1,0,0,0,0,0,0,0,0,1990,0,#NAME?,0,#NAME?,beta-blockers (propranolol type),,0,0,0,"InChI=1S/2C15H25NO3.C4H4O4/c2*1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3;5-3(6)1-2-4(7)8/h2*4-7,12,14,16-17H,8-11H2,1-3H3;1-2H,(H,5,6)(H,7,8)/b;;2-1+",BRIPGNJWPCKDQZ-WXXKFALUSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)/C=C/C(=O)O,0.115794574,2,650.81,2.9382,10,6,2,176.04,-1.86362514,0.607434714,-6.558895896,0.338843741,-12.96210696,0.296415192,0.386565432,0.137095282,66.10887874,-2.537399619,0.046339086,0.146689548,0.050361658,0.334704456,0.060681801,-24.48441947,-43.63389206,10.795143,1.858864689,0.031619782,0.073613595,0.133693115,0.266098626,0.670121074,0.038036252,0.010233429,0.097731102,0.026894107,0.034161842,0.012975591,0.027433702,0.004473298,0.043940263,0.023993236,0.009091062,0.235968629,FALSE,-5.962,3.521752219
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,325,1344570,543228,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,Selective,,,BETAXOLOL HYDROCHLORIDE,CHEMBL1691,4,1,1,MOL,643228,Small molecule,1985,1,0,1,0,0,0,0,0,0,1983,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),Antihypertensive; Anti-Anginal,0,0,0,"InChI=1S/C18H29NO3.ClH/c1-14(2)19-11-17(20)13-22-18-7-5-15(6-8-18)9-10-21-12-16-3-4-16;/h5-8,14,16-17,19-20H,3-4,9-13H2,1-2H3;1H",CHDPSNLJFOQTRK-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl,0.60656908,4,343.895,2.8152,4,2,1,50.72,-1.851080728,0.908164454,-4.711970842,0.999161041,-8.187746611,0.713673067,0.410586363,0.665812522,62.94733463,7.137904858,0.335464945,0.131735651,0.013002827,0.954191983,0.196692722,15.79953934,37.78446387,14.90880306,2.529645995,0.359100375,0.309326389,0.358565789,0.016239943,0.845409,0.006720344,0.003808486,0.074292053,0.011418281,0.055323999,0.013114574,0.002591085,0.002348983,0.040171442,0.041542704,0.003758019,0.535182321,FALSE,-6.181,2.681783503
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,326,1344583,674821,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,TIMOLOL MALEATE,CHEMBL1200870,4,1,1,MOL,9600,Small molecule,1978,1,0,1,0,0,0,1,0,0,1973,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),Anti-Adrenergic (beta-receptor),0,0,0,"InChI=1S/C13H24N4O3S.C4H4O4/c1-13(2,3)14-8-10(18)9-20-12-11(15-21-16-12)17-4-6-19-7-5-17;5-3(6)1-2-4(7)8/h10,14,18H,4-9H2,1-3H3;1-2H,(H,5,6)(H,7,8)/b;2-1-/t10-;/m0./s1",WLRMANUAADYWEA-NWASOUNVSA-N,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,0.416804264,4,432.499,0.2143,10,4,1,154.34,-1.346169825,0.749439204,-6.104847032,0.477161574,-15.3101073,0.092659926,0.006708817,0.580283391,51.47938339,9.831615485,0.005880098,0.037690084,0.033353293,0.088784038,0.005806415,-28.0860016,-41.29813471,-21.86133493,1.851861553,0.20641868,0.164781776,0.545414591,0.734066558,0.166423394,0.015813533,0.006415317,0.090746169,0.010532847,0.008337871,0.005944378,0.006057009,0.007630782,0.017225907,0.008304488,0.042653997,0.211483867,FALSE,-5.965,3.342740144
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,327,1343910,1533286,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,METOPROLOL SUCCINATE,CHEMBL2356097,4,1,1,MOL,,Small molecule,1992,1,0,0,1,0,0,0,0,0,1991,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),,0,0,0,"InChI=1S/2C15H25NO3.C4H6O4/c2*1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3;5-3(6)1-2-4(7)8/h2*4-7,12,14,16-17H,8-11H2,1-3H3;1-2H2,(H,5,6)(H,7,8)",RGHAZVBIOOEVQX-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,0.116373075,2,652.826,3.1622,10,6,2,176.04,-1.934461532,0.607088184,-6.523946693,0.271289566,-12.33306261,0.232918012,0.288849899,0.097901298,62.56250096,-3.24668261,0.026115391,0.058006892,0.01996786,0.207286681,0.043883529,-12.79069038,-38.16270741,9.190291189,1.952401707,0.028428748,0.059842347,0.112590359,0.122047789,0.613177216,0.034177072,0.006817715,0.122590105,0.023784936,0.023922117,0.007590701,0.010602922,0.001540072,0.021418211,0.016807473,0.005184301,0.213354221,FALSE,-5.75,3.426413868
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,328,1343068,1355926,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,METOPROLOL TARTRATE,CHEMBL2062335,4,1,1,MOL,,Small molecule,1978,1,1,0,1,0,0,0,0,0,1978,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),,0,0,0,"InChI=1S/2C15H25NO3.C4H6O6/c2*1-12(2)16-10-14(17)11-19-15-6-4-13(5-7-15)8-9-18-3;5-1(3(7)8)2(6)4(9)10/h2*4-7,12,14,16-17H,8-11H2,1-3H3;1-2,5-6H,(H,7,8)(H,9,10)",YGULWPYYGQCFMP-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)C(O)C(O)C(=O)O,0.092467864,1,684.824,1.1038,12,8,4,216.5,-0.843854348,0.554849672,-6.852096266,0.2954059,-13.62151073,0.261370163,0.328077473,0.081371103,61.07421328,1.93211224,0.059846432,0.107810995,0.029570027,0.444888681,0.083429343,-10.12425912,-48.25390571,10.2349742,1.897366322,0.017091729,0.050127183,0.121836948,0.190120517,0.701565111,0.058422308,0.014827088,0.105667861,0.030981744,0.035413112,0.013765427,0.019388317,0.002600433,0.018002663,0.016772758,0.004408171,0.158149797,FALSE,-5.834,3.895714569
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,329,1343513,675682,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,NEBIVOLOL HYDROCHLORIDE,CHEMBL1201731,4,1,1,MOL,,Small molecule,2007,1,0,0,0,0,0,0,0,0,2004,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),,0,0,0,"InChI=1S/C22H25F2NO4.ClH/c23-15-3-7-19-13(9-15)1-5-21(28-19)17(26)11-25-12-18(27)22-6-2-14-10-16(24)4-8-20(14)29-22;/h3-4,7-10,17-18,21-22,25-27H,1-2,5-6,11-12H2;1H",JWEXHQAEWHKGCW-UHFFFAOYSA-N,Cl.OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,0.642752442,4,441.902,2.7854,5,3,4,70.95,-2.68163112,0.8457376,-5.144602172,0.996359527,-8.911416281,0.677465725,0.911813843,0.48065666,86.37088765,1.232702742,0.191914317,0.62939921,0.420636171,0.842687857,0.55683226,21.58906354,-14.64111964,13.38262254,2.983356231,0.197464903,0.384318727,0.078747294,0.317132676,0.94305898,0.026201805,0.006408146,0.086909115,0.006943815,0.134406205,0.029132882,0.019336206,0.002060569,0.050417292,0.253829513,0.025658715,0.169085157,FALSE,-1.02,3.968880852
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,330,1343238,675014,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,PROPAFENONE HYDROCHLORIDE,CHEMBL1201063,4,1,1,MOL,8466,Small molecule,1989,1,0,0,1,0,0,0,0,0,1988,1,#NAME?,0,#NAME?,antiarrhythmics (propafenone derivatives),Cardiac Depressant (anti-arrhythmic),0,0,0,"InChI=1S/C21H27NO3.ClH/c1-2-14-22-15-18(23)16-25-21-11-7-6-10-19(21)20(24)13-12-17-8-4-3-5-9-17;/h3-11,18,22-23H,2,12-16H2,1H3;1H",XWIHRGFIPXWGEF-UHFFFAOYSA-N,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,0.46314783,4,377.912,3.6632,4,2,1,58.56,-3.145766136,0.828046679,-4.920399502,0.999471724,-8.196374924,0.868905985,0.972140014,0.427913904,91.70340155,2.164087119,0.624729335,0.786082816,0.309424314,0.94289254,0.644497228,39.92586911,60.41521187,35.04514654,2.482128108,0.178806171,0.386026615,0.11502114,0.086119977,0.874089324,0.011906312,0.017307293,0.119069903,0.008852458,0.056211995,0.057659116,0.067095395,0.003907632,0.128827484,0.191293557,0.02005681,0.372507918,FALSE,-6.802,2.484919705
ADRB1,50,SINGLE PROTEIN,Beta-1 adrenergic receptor,9606,Homo sapiens,CHEMBL213,,0,331,1343364,8531,Beta-1 adrenergic receptor antagonist,,ANTAGONIST,1,1,1,,,,,TIMOLOL,CHEMBL499,4,1,1,MOL,9599,Small molecule,1978,1,0,1,0,1,0,1,0,0,1973,1,#NAME?,0,#NAME?,beta-blockers (propranolol type),Anti-Adrenergic (beta-receptor),0,0,0,"InChI=1S/C13H24N4O3S/c1-13(2,3)14-8-10(18)9-20-12-11(15-21-16-12)17-4-6-19-7-5-17/h10,14,18H,4-9H2,1-3H3/t10-/m0/s1",BLJRIMJGRPQVNF-JTQLQIEISA-N,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.790985308,4,316.427,0.5025,8,2,1,79.74,-1.391209578,0.962449324,-4.828256478,0.999139643,-14.60949955,0.838860345,0.009544716,0.755070734,39.89473152,5.862532845,0.035800499,0.066102913,0.015583815,0.069813535,0.013373819,-12.37754221,21.05057697,-3.3388996,2.186761826,0.202991956,0.223495129,0.349014157,0.438501585,0.378640896,0.004504502,0.002046454,0.03598568,0.003142365,0.038156288,0.006785211,0.000624351,0.001302344,0.004100416,0.005312422,0.005448324,0.235105556,FALSE,-6.056,3.191482024
